"Date","Addresses with balance greater than $10"
"2022-05-04","106788"
"2022-05-05","105619"
"2022-05-06","105772"
"2022-05-07","105329"
"2022-05-08","105138"
"2022-05-09","103416"
"2022-05-10","103335"
"2022-05-11","101132"
"2022-05-12","101405"
"2022-05-13","101751"
"2022-05-14","102017"
"2022-05-15","102431"
"2022-05-16","101594"
"2022-05-17","101631"
"2022-05-18","100227"
"2022-05-19","100910"
"2022-05-20","100375"
"2022-05-21","100549"
"2022-05-22","101015"
"2022-05-23","100577"
"2022-05-24","100632"
"2022-05-25","100405"
"2022-05-26","99751"
"2022-05-27","99975"
"2022-05-28","100124"
"2022-05-29","100616"
"2022-05-30","102691"
"2022-05-31","102102"
"2022-06-01","101464"
"2022-06-02","101980"
"2022-06-03","101051"
"2022-06-04","100983"
"2022-06-05","100747"
"2022-06-06","101224"
"2022-06-07","101192"
"2022-06-08","100954"
"2022-06-09","101097"
"2022-06-10","100216"
"2022-06-11","99732"
"2022-06-12","99374"
"2022-06-13","97147"
"2022-06-14","97133"
"2022-06-15","97630"
"2022-06-16","96482"
"2022-06-17","96446"
"2022-06-18","95413"
"2022-06-19","98613"
"2022-06-20","102429"
"2022-06-21","102187"
"2022-06-22","101908"
"2022-06-23","102229"
"2022-06-24","102072"
"2022-06-25","101532"
"2022-06-26","101056"
"2022-06-27","100139"
"2022-06-28","100515"
"2022-06-29","100016"
"2022-06-30","99474"
"2022-07-01","99509"
"2022-07-02","101141"
"2022-07-03","101073"
"2022-07-04","101963"
"2022-07-05","101505"
"2022-07-06","101438"
"2022-07-07","101518"
"2022-07-08","101025"
"2022-07-09","101235"
"2022-07-10","100583"
"2022-07-11","100045"
"2022-07-12","100181"
"2022-07-13","100911"
"2022-07-14","101597"
"2022-07-15","101086"
"2022-07-16","101954"
"2022-07-17","101615"
"2022-07-18","102375"
"2022-07-19","102525"
"2022-07-20","102271"
"2022-07-21","103321"
"2022-07-22","102734"
"2022-07-23","103269"
"2022-07-24","103891"
"2022-07-25","102757"
"2022-07-26","102530"
"2022-07-27","104362"
"2022-07-28","105164"
"2022-07-29","105123"
"2022-07-30","104307"
"2022-07-31","104149"
"2022-08-01","104282"
"2022-08-02","104745"
"2022-08-03","104467"
"2022-08-04","104613"
"2022-08-05","105108"
"2022-08-06","105513"
"2022-08-07","105164"
"2022-08-08","105224"
"2022-08-09","104738"
"2022-08-10","105404"
"2022-08-11","105108"
"2022-08-12","105267"
"2022-08-13","104989"
"2022-08-14","104733"
"2022-08-15","104444"
"2022-08-16","104504"
"2022-08-17","104065"
"2022-08-18","103445"
"2022-08-19","102317"
"2022-08-20","102162"
"2022-08-21","103032"
"2022-08-22",""
